fileList,sizeType,sizeVal,annotations
data/data_C3/images_C3/C3_EndoCV2021_00320.jpg,"[0, 0, 0, 1]","[0, 0, 0, 128999]",1
data/data_C3/images_C3/C3_EndoCV2021_00321.jpg,"[0, 0, 0, 1]","[0, 0, 0, 120316]",1
data/data_C3/images_C3/C3_EndoCV2021_00322.jpg,"[0, 0, 0, 1]","[0, 0, 0, 142454]",1
data/data_C3/images_C3/C3_EndoCV2021_00323.jpg,"[0, 0, 0, 1]","[0, 0, 0, 135473]",1
data/data_C3/images_C3/C3_EndoCV2021_00324.jpg,"[0, 0, 0, 1]","[0, 0, 0, 47614]",1
data/data_C3/images_C3/C3_EndoCV2021_00325.jpg,"[0, 0, 0, 1]","[0, 0, 0, 328335]",1
data/data_C3/images_C3/C3_EndoCV2021_00326.jpg,"[0, 0, 0, 1]","[0, 0, 0, 180507]",1
data/data_C3/images_C3/C3_EndoCV2021_00327.jpg,"[0, 0, 1, 0]","[0, 0, 39007, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00328.jpg,"[0, 0, 0, 1]","[0, 0, 0, 125802]",1
data/data_C3/images_C3/C3_EndoCV2021_00329.jpg,"[0, 0, 1, 0]","[0, 0, 31146, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0033.jpg,"[0, 0, 0, 1]","[0, 0, 0, 43744]",1
data/data_C3/images_C3/C3_EndoCV2021_00331.jpg,"[0, 0, 0, 1]","[0, 0, 0, 126669]",1
data/data_C3/images_C3/C3_EndoCV2021_00332.jpg,"[0, 0, 0, 1]","[0, 0, 0, 327527]",1
data/data_C3/images_C3/C3_EndoCV2021_00333.jpg,"[0, 0, 0, 1]","[0, 0, 0, 79744]",1
data/data_C3/images_C3/C3_EndoCV2021_00334.jpg,"[0, 0, 2, 0]","[0, 0, 21259, 0]",2
data/data_C3/images_C3/C3_EndoCV2021_00335.jpg,"[0, 0, 0, 1]","[0, 0, 0, 56891]",1
data/data_C3/images_C3/C3_EndoCV2021_00337.jpg,"[0, 0, 0, 1]","[0, 0, 0, 108982]",1
data/data_C3/images_C3/C3_EndoCV2021_00338.jpg,"[0, 0, 1, 0]","[0, 0, 34429, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00339.jpg,"[0, 0, 0, 1]","[0, 0, 0, 57024]",1
data/data_C3/images_C3/C3_EndoCV2021_0034.jpg,"[0, 2, 0, 1]","[0, 311, 0, 287517]",3
data/data_C3/images_C3/C3_EndoCV2021_00340.jpg,"[0, 0, 0, 1]","[0, 0, 0, 99148]",1
data/data_C3/images_C3/C3_EndoCV2021_00341.jpg,"[0, 0, 0, 1]","[0, 0, 0, 48327]",1
data/data_C3/images_C3/C3_EndoCV2021_00342.jpg,"[0, 0, 0, 1]","[0, 0, 0, 174378]",1
data/data_C3/images_C3/C3_EndoCV2021_00343.jpg,"[0, 0, 1, 0]","[0, 0, 10468, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00344.jpg,"[0, 0, 1, 0]","[0, 0, 18181, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00345.jpg,"[0, 0, 1, 0]","[0, 0, 31648, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00346.jpg,"[0, 1, 0, 1]","[0, 9319, 0, 55612]",2
data/data_C3/images_C3/C3_EndoCV2021_00347.jpg,"[0, 0, 0, 1]","[0, 0, 0, 65934]",1
data/data_C3/images_C3/C3_EndoCV2021_00349.jpg,"[0, 0, 1, 0]","[0, 0, 12006, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0035.jpg,"[0, 0, 0, 1]","[0, 0, 0, 184553]",1
data/data_C3/images_C3/C3_EndoCV2021_00350.jpg,"[0, 0, 0, 1]","[0, 0, 0, 339998]",1
data/data_C3/images_C3/C3_EndoCV2021_00351.jpg,"[0, 0, 0, 1]","[0, 0, 0, 286680]",1
data/data_C3/images_C3/C3_EndoCV2021_0036.jpg,"[0, 0, 1, 0]","[0, 0, 21759, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00363.jpg,"[0, 0, 0, 1]","[0, 0, 0, 45805]",1
data/data_C3/images_C3/C3_EndoCV2021_00364.jpg,"[0, 2, 1, 0]","[0, 5914, 26902, 0]",3
data/data_C3/images_C3/C3_EndoCV2021_00365.jpg,"[0, 3, 1, 0]","[0, 5874, 12521, 0]",4
data/data_C3/images_C3/C3_EndoCV2021_00366.jpg,"[0, 3, 2, 0]","[0, 1973, 18662, 0]",5
data/data_C3/images_C3/C3_EndoCV2021_00367.jpg,"[0, 3, 2, 0]","[0, 4784, 15951, 0]",5
data/data_C3/images_C3/C3_EndoCV2021_00368.jpg,"[0, 0, 0, 1]","[0, 0, 0, 185089]",1
data/data_C3/images_C3/C3_EndoCV2021_00369.jpg,"[0, 0, 2, 0]","[0, 0, 11485, 0]",2
data/data_C3/images_C3/C3_EndoCV2021_0037.jpg,"[0, 0, 0, 1]","[0, 0, 0, 59554]",1
data/data_C3/images_C3/C3_EndoCV2021_00370.jpg,"[0, 0, 0, 1]","[0, 0, 0, 68551]",1
data/data_C3/images_C3/C3_EndoCV2021_00371.jpg,"[0, 0, 1, 0]","[0, 0, 31958, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00372.jpg,"[0, 0, 2, 0]","[0, 0, 15411, 0]",2
data/data_C3/images_C3/C3_EndoCV2021_00373.jpg,"[0, 1, 2, 0]","[0, 4112, 14754, 0]",3
data/data_C3/images_C3/C3_EndoCV2021_00374.jpg,"[0, 0, 0, 1]","[0, 0, 0, 433283]",1
data/data_C3/images_C3/C3_EndoCV2021_00375.jpg,"[0, 0, 0, 1]","[0, 0, 0, 465537]",1
data/data_C3/images_C3/C3_EndoCV2021_00376.jpg,"[0, 0, 0, 1]","[0, 0, 0, 429290]",1
data/data_C3/images_C3/C3_EndoCV2021_00377.jpg,"[0, 0, 0, 1]","[0, 0, 0, 879082]",1
data/data_C3/images_C3/C3_EndoCV2021_00378.jpg,"[0, 0, 1, 0]","[0, 0, 24545, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00379.jpg,"[0, 1, 0, 1]","[0, 114, 0, 646653]",2
data/data_C3/images_C3/C3_EndoCV2021_0038.jpg,"[0, 0, 0, 1]","[0, 0, 0, 463999]",1
data/data_C3/images_C3/C3_EndoCV2021_00380.jpg,"[0, 0, 0, 1]","[0, 0, 0, 49907]",1
data/data_C3/images_C3/C3_EndoCV2021_00381.jpg,"[0, 0, 0, 1]","[0, 0, 0, 56586]",1
data/data_C3/images_C3/C3_EndoCV2021_00382.jpg,"[0, 0, 0, 1]","[0, 0, 0, 43324]",1
data/data_C3/images_C3/C3_EndoCV2021_00383.jpg,"[0, 0, 0, 1]","[0, 0, 0, 336064]",1
data/data_C3/images_C3/C3_EndoCV2021_00384.jpg,"[0, 0, 0, 1]","[0, 0, 0, 383470]",1
data/data_C3/images_C3/C3_EndoCV2021_00385.jpg,"[0, 0, 0, 1]","[0, 0, 0, 296189]",1
data/data_C3/images_C3/C3_EndoCV2021_00386.jpg,"[0, 0, 0, 1]","[0, 0, 0, 187921]",1
data/data_C3/images_C3/C3_EndoCV2021_00387.jpg,"[0, 1, 0, 0]","[0, 3619, 0, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00388.jpg,"[0, 0, 0, 1]","[0, 0, 0, 47443]",1
data/data_C3/images_C3/C3_EndoCV2021_00389.jpg,"[0, 0, 1, 0]","[0, 0, 15183, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0039.jpg,"[0, 0, 1, 0]","[0, 0, 16455, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00390.jpg,"[0, 0, 0, 1]","[0, 0, 0, 279526]",1
data/data_C3/images_C3/C3_EndoCV2021_00391.jpg,"[0, 0, 0, 1]","[0, 0, 0, 136519]",1
data/data_C3/images_C3/C3_EndoCV2021_00392.jpg,"[0, 0, 0, 1]","[0, 0, 0, 159217]",1
data/data_C3/images_C3/C3_EndoCV2021_00393.jpg,"[0, 0, 1, 0]","[0, 0, 12954, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00394.jpg,"[0, 0, 1, 0]","[0, 0, 21968, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00395.jpg,"[0, 0, 1, 0]","[0, 0, 23246, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00396.jpg,"[0, 0, 0, 1]","[0, 0, 0, 49659]",1
data/data_C3/images_C3/C3_EndoCV2021_00397.jpg,"[0, 0, 0, 1]","[0, 0, 0, 148736]",1
data/data_C3/images_C3/C3_EndoCV2021_00398.jpg,"[0, 0, 0, 1]","[0, 0, 0, 207219]",1
data/data_C3/images_C3/C3_EndoCV2021_00399.jpg,"[0, 0, 0, 1]","[0, 0, 0, 66875]",1
data/data_C3/images_C3/C3_EndoCV2021_004.jpg,"[0, 2, 0, 0]","[0, 3419, 0, 0]",2
data/data_C3/images_C3/C3_EndoCV2021_0040.jpg,"[0, 0, 1, 0]","[0, 0, 12981, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00400.jpg,"[0, 0, 0, 1]","[0, 0, 0, 41432]",1
data/data_C3/images_C3/C3_EndoCV2021_00401.jpg,"[0, 0, 0, 1]","[0, 0, 0, 130842]",1
data/data_C3/images_C3/C3_EndoCV2021_00402.jpg,"[0, 0, 1, 0]","[0, 0, 28543, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00403.jpg,"[0, 0, 0, 1]","[0, 0, 0, 177537]",1
data/data_C3/images_C3/C3_EndoCV2021_00404.jpg,"[0, 0, 0, 1]","[0, 0, 0, 219820]",1
data/data_C3/images_C3/C3_EndoCV2021_00405.jpg,"[0, 0, 0, 1]","[0, 0, 0, 57995]",1
data/data_C3/images_C3/C3_EndoCV2021_00406.jpg,"[0, 0, 1, 0]","[0, 0, 15613, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00407.jpg,"[0, 0, 0, 1]","[0, 0, 0, 678080]",1
data/data_C3/images_C3/C3_EndoCV2021_00409.jpg,"[0, 0, 1, 0]","[0, 0, 13068, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0041.jpg,"[0, 0, 1, 0]","[0, 0, 17229, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00410.jpg,"[0, 0, 0, 1]","[0, 0, 0, 166058]",1
data/data_C3/images_C3/C3_EndoCV2021_00411.jpg,"[0, 0, 0, 1]","[0, 0, 0, 61564]",1
data/data_C3/images_C3/C3_EndoCV2021_00412.jpg,"[0, 0, 0, 1]","[0, 0, 0, 62138]",1
data/data_C3/images_C3/C3_EndoCV2021_00413.jpg,"[0, 0, 1, 0]","[0, 0, 34703, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00414.jpg,"[0, 0, 0, 1]","[0, 0, 0, 43757]",1
data/data_C3/images_C3/C3_EndoCV2021_00415.jpg,"[0, 0, 0, 1]","[0, 0, 0, 111636]",1
data/data_C3/images_C3/C3_EndoCV2021_00416.jpg,"[0, 0, 0, 1]","[0, 0, 0, 307021]",1
data/data_C3/images_C3/C3_EndoCV2021_00417.jpg,"[0, 0, 0, 1]","[0, 0, 0, 301287]",1
data/data_C3/images_C3/C3_EndoCV2021_00418.jpg,"[0, 0, 0, 1]","[0, 0, 0, 318444]",1
data/data_C3/images_C3/C3_EndoCV2021_00419.jpg,"[0, 0, 0, 1]","[0, 0, 0, 156361]",1
data/data_C3/images_C3/C3_EndoCV2021_0042.jpg,"[0, 0, 0, 1]","[0, 0, 0, 128941]",1
data/data_C3/images_C3/C3_EndoCV2021_00420.jpg,"[0, 0, 0, 1]","[0, 0, 0, 401589]",1
data/data_C3/images_C3/C3_EndoCV2021_00421.jpg,"[0, 0, 0, 1]","[0, 0, 0, 112464]",1
data/data_C3/images_C3/C3_EndoCV2021_00422.jpg,"[0, 0, 0, 1]","[0, 0, 0, 98017]",1
data/data_C3/images_C3/C3_EndoCV2021_00423.jpg,"[0, 0, 0, 1]","[0, 0, 0, 46163]",1
data/data_C3/images_C3/C3_EndoCV2021_00424.jpg,"[0, 0, 0, 1]","[0, 0, 0, 304272]",1
data/data_C3/images_C3/C3_EndoCV2021_00425.jpg,"[0, 0, 0, 1]","[0, 0, 0, 337537]",1
data/data_C3/images_C3/C3_EndoCV2021_00426.jpg,"[0, 0, 0, 1]","[0, 0, 0, 285428]",1
data/data_C3/images_C3/C3_EndoCV2021_00427.jpg,"[0, 0, 0, 1]","[0, 0, 0, 432552]",1
data/data_C3/images_C3/C3_EndoCV2021_00428.jpg,"[0, 0, 0, 1]","[0, 0, 0, 907710]",1
data/data_C3/images_C3/C3_EndoCV2021_00429.jpg,"[0, 0, 0, 1]","[0, 0, 0, 82429]",1
data/data_C3/images_C3/C3_EndoCV2021_0043.jpg,"[0, 0, 0, 1]","[0, 0, 0, 149773]",1
data/data_C3/images_C3/C3_EndoCV2021_00430.jpg,"[0, 0, 1, 0]","[0, 0, 34169, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00431.jpg,"[0, 0, 0, 1]","[0, 0, 0, 65731]",1
data/data_C3/images_C3/C3_EndoCV2021_00432.jpg,"[0, 0, 2, 0]","[0, 0, 13784, 0]",2
data/data_C3/images_C3/C3_EndoCV2021_00433.jpg,"[0, 0, 1, 0]","[0, 0, 20811, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00434.jpg,"[0, 0, 0, 1]","[0, 0, 0, 63987]",1
data/data_C3/images_C3/C3_EndoCV2021_00435.jpg,"[0, 0, 1, 0]","[0, 0, 18348, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0044.jpg,"[0, 0, 1, 0]","[0, 0, 24317, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00440.jpg,"[0, 0, 0, 1]","[0, 0, 0, 53712]",1
data/data_C3/images_C3/C3_EndoCV2021_00441.jpg,"[0, 0, 0, 1]","[0, 0, 0, 61329]",1
data/data_C3/images_C3/C3_EndoCV2021_00442.jpg,"[0, 0, 1, 0]","[0, 0, 38350, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00443.jpg,"[0, 0, 0, 1]","[0, 0, 0, 59611]",1
data/data_C3/images_C3/C3_EndoCV2021_00444.jpg,"[0, 0, 1, 0]","[0, 0, 29609, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00445.jpg,"[0, 0, 1, 0]","[0, 0, 32311, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00446.jpg,"[0, 0, 0, 1]","[0, 0, 0, 148103]",1
data/data_C3/images_C3/C3_EndoCV2021_00447.jpg,"[0, 1, 0, 2]","[0, 175, 0, 159627]",3
data/data_C3/images_C3/C3_EndoCV2021_00448.jpg,"[0, 0, 1, 1]","[0, 0, 15973, 56067]",2
data/data_C3/images_C3/C3_EndoCV2021_00449.jpg,"[0, 0, 0, 1]","[0, 0, 0, 49319]",1
data/data_C3/images_C3/C3_EndoCV2021_0045.jpg,"[0, 0, 0, 1]","[0, 0, 0, 163585]",1
data/data_C3/images_C3/C3_EndoCV2021_00450.jpg,"[0, 0, 0, 1]","[0, 0, 0, 84022]",1
data/data_C3/images_C3/C3_EndoCV2021_00451.jpg,"[0, 0, 0, 0]","[0, 0, 0, 0]",0
data/data_C3/images_C3/C3_EndoCV2021_00452.jpg,"[0, 0, 1, 0]","[0, 0, 31838, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00453.jpg,"[0, 0, 0, 1]","[0, 0, 0, 96928]",1
data/data_C3/images_C3/C3_EndoCV2021_00454.jpg,"[0, 0, 0, 1]","[0, 0, 0, 57407]",1
data/data_C3/images_C3/C3_EndoCV2021_00455.jpg,"[0, 0, 0, 1]","[0, 0, 0, 230396]",1
data/data_C3/images_C3/C3_EndoCV2021_00456.jpg,"[0, 0, 0, 1]","[0, 0, 0, 159422]",1
data/data_C3/images_C3/C3_EndoCV2021_00457.jpg,"[0, 0, 1, 0]","[0, 0, 20481, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00458.jpg,"[0, 0, 0, 1]","[0, 0, 0, 455409]",1
data/data_C3/images_C3/C3_EndoCV2021_0046.jpg,"[0, 0, 0, 1]","[0, 0, 0, 117058]",1
data/data_C3/images_C3/C3_EndoCV2021_00460.jpg,"[0, 0, 0, 1]","[0, 0, 0, 218446]",1
data/data_C3/images_C3/C3_EndoCV2021_00461.jpg,"[0, 0, 0, 1]","[0, 0, 0, 278013]",1
data/data_C3/images_C3/C3_EndoCV2021_00462.jpg,"[0, 0, 1, 0]","[0, 0, 16678, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00463.jpg,"[0, 0, 1, 0]","[0, 0, 21519, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00464.jpg,"[0, 0, 0, 1]","[0, 0, 0, 52780]",1
data/data_C3/images_C3/C3_EndoCV2021_00465.jpg,"[0, 0, 0, 1]","[0, 0, 0, 239441]",1
data/data_C3/images_C3/C3_EndoCV2021_00466.jpg,"[0, 0, 0, 1]","[0, 0, 0, 140346]",1
data/data_C3/images_C3/C3_EndoCV2021_00467.jpg,"[0, 0, 0, 1]","[0, 0, 0, 60713]",1
data/data_C3/images_C3/C3_EndoCV2021_00468.jpg,"[0, 0, 0, 1]","[0, 0, 0, 53086]",1
data/data_C3/images_C3/C3_EndoCV2021_0047.jpg,"[0, 8, 0, 1]","[0, 4967, 0, 89950]",9
data/data_C3/images_C3/C3_EndoCV2021_00473.jpg,"[0, 0, 0, 1]","[0, 0, 0, 43028]",1
data/data_C3/images_C3/C3_EndoCV2021_00474.jpg,"[0, 0, 0, 1]","[0, 0, 0, 166677]",1
data/data_C3/images_C3/C3_EndoCV2021_00475.jpg,"[0, 0, 0, 1]","[0, 0, 0, 76950]",1
data/data_C3/images_C3/C3_EndoCV2021_00477.jpg,"[0, 0, 0, 1]","[0, 0, 0, 180450]",1
data/data_C3/images_C3/C3_EndoCV2021_00478.jpg,"[0, 0, 0, 1]","[0, 0, 0, 67528]",1
data/data_C3/images_C3/C3_EndoCV2021_00479.jpg,"[0, 0, 1, 0]","[0, 0, 26913, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0048.jpg,"[0, 0, 0, 1]","[0, 0, 0, 45006]",1
data/data_C3/images_C3/C3_EndoCV2021_00480.jpg,"[0, 0, 1, 0]","[0, 0, 27552, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00481.jpg,"[0, 4, 2, 0]","[0, 2050, 13918, 0]",6
data/data_C3/images_C3/C3_EndoCV2021_00482.jpg,"[0, 2, 0, 1]","[0, 907, 0, 66369]",3
data/data_C3/images_C3/C3_EndoCV2021_00483.jpg,"[0, 2, 0, 1]","[0, 612, 0, 52010]",3
data/data_C3/images_C3/C3_EndoCV2021_00484.jpg,"[0, 0, 1, 0]","[0, 0, 36629, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00485.jpg,"[0, 7, 0, 0]","[0, 1655, 0, 0]",7
data/data_C3/images_C3/C3_EndoCV2021_00486.jpg,"[0, 1, 0, 1]","[0, 1161, 0, 43390]",2
data/data_C3/images_C3/C3_EndoCV2021_00487.jpg,"[0, 13, 0, 0]","[0, 1066, 0, 0]",13
data/data_C3/images_C3/C3_EndoCV2021_00488.jpg,"[0, 2, 0, 1]","[0, 6891, 0, 63210]",3
data/data_C3/images_C3/C3_EndoCV2021_00489.jpg,"[0, 8, 0, 0]","[0, 785, 0, 0]",8
data/data_C3/images_C3/C3_EndoCV2021_0049.jpg,"[0, 0, 0, 1]","[0, 0, 0, 58270]",1
data/data_C3/images_C3/C3_EndoCV2021_00490.jpg,"[0, 1, 0, 0]","[0, 6993, 0, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00491.jpg,"[0, 0, 0, 1]","[0, 0, 0, 89542]",1
data/data_C3/images_C3/C3_EndoCV2021_00492.jpg,"[0, 1, 0, 1]","[0, 141, 0, 179682]",2
data/data_C3/images_C3/C3_EndoCV2021_00493.jpg,"[0, 0, 0, 1]","[0, 0, 0, 61412]",1
data/data_C3/images_C3/C3_EndoCV2021_00494.jpg,"[0, 0, 1, 0]","[0, 0, 39162, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00495.jpg,"[0, 0, 1, 0]","[0, 0, 13141, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00496.jpg,"[0, 0, 1, 0]","[0, 0, 11259, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00497.jpg,"[0, 0, 1, 0]","[0, 0, 22458, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00498.jpg,"[0, 0, 0, 1]","[0, 0, 0, 907181]",1
data/data_C3/images_C3/C3_EndoCV2021_00499.jpg,"[0, 0, 1, 0]","[0, 0, 10586, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_005.jpg,"[0, 1, 0, 0]","[0, 5117, 0, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0050.jpg,"[0, 1, 0, 0]","[0, 6771, 0, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00500.jpg,"[0, 1, 0, 0]","[0, 9279, 0, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_00501.jpg,"[0, 0, 0, 1]","[0, 0, 0, 435933]",1
data/data_C3/images_C3/C3_EndoCV2021_00502.jpg,"[0, 0, 1, 0]","[0, 0, 30197, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0051.jpg,"[0, 0, 2, 0]","[0, 0, 10885, 0]",2
data/data_C3/images_C3/C3_EndoCV2021_0052.jpg,"[0, 0, 1, 0]","[0, 0, 17193, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0054.jpg,"[0, 0, 1, 0]","[0, 0, 30459, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0055.jpg,"[0, 0, 0, 1]","[0, 0, 0, 79620]",1
data/data_C3/images_C3/C3_EndoCV2021_0056.jpg,"[0, 0, 0, 1]","[0, 0, 0, 145468]",1
data/data_C3/images_C3/C3_EndoCV2021_0057.jpg,"[0, 0, 0, 1]","[0, 0, 0, 48593]",1
data/data_C3/images_C3/C3_EndoCV2021_0058.jpg,"[0, 0, 0, 1]","[0, 0, 0, 57517]",1
data/data_C3/images_C3/C3_EndoCV2021_0059.jpg,"[0, 0, 0, 1]","[0, 0, 0, 58271]",1
data/data_C3/images_C3/C3_EndoCV2021_006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 48320]",1
data/data_C3/images_C3/C3_EndoCV2021_0060.jpg,"[0, 0, 0, 1]","[0, 0, 0, 361878]",1
data/data_C3/images_C3/C3_EndoCV2021_0061.jpg,"[0, 0, 0, 1]","[0, 0, 0, 150930]",1
data/data_C3/images_C3/C3_EndoCV2021_0062.jpg,"[0, 0, 0, 1]","[0, 0, 0, 60866]",1
data/data_C3/images_C3/C3_EndoCV2021_0063.jpg,"[0, 0, 0, 1]","[0, 0, 0, 116714]",1
data/data_C3/images_C3/C3_EndoCV2021_0064.jpg,"[0, 0, 0, 1]","[0, 0, 0, 70799]",1
data/data_C3/images_C3/C3_EndoCV2021_0065.jpg,"[0, 0, 0, 1]","[0, 0, 0, 54053]",1
data/data_C3/images_C3/C3_EndoCV2021_0066.jpg,"[0, 0, 0, 1]","[0, 0, 0, 269768]",1
data/data_C3/images_C3/C3_EndoCV2021_0067.jpg,"[0, 0, 0, 1]","[0, 0, 0, 47374]",1
data/data_C3/images_C3/C3_EndoCV2021_0068.jpg,"[0, 0, 0, 1]","[0, 0, 0, 59710]",1
data/data_C3/images_C3/C3_EndoCV2021_0069.jpg,"[0, 0, 0, 1]","[0, 0, 0, 310063]",1
data/data_C3/images_C3/C3_EndoCV2021_007.jpg,"[0, 0, 0, 1]","[0, 0, 0, 82601]",1
data/data_C3/images_C3/C3_EndoCV2021_0070.jpg,"[0, 0, 0, 1]","[0, 0, 0, 170509]",1
data/data_C3/images_C3/C3_EndoCV2021_0071.jpg,"[0, 0, 0, 1]","[0, 0, 0, 145172]",1
data/data_C3/images_C3/C3_EndoCV2021_0072.jpg,"[0, 0, 0, 1]","[0, 0, 0, 42494]",1
data/data_C3/images_C3/C3_EndoCV2021_0076.jpg,"[0, 0, 0, 1]","[0, 0, 0, 205080]",1
data/data_C3/images_C3/C3_EndoCV2021_0077.jpg,"[0, 0, 0, 1]","[0, 0, 0, 72505]",1
data/data_C3/images_C3/C3_EndoCV2021_0078.jpg,"[0, 0, 0, 1]","[0, 0, 0, 73011]",1
data/data_C3/images_C3/C3_EndoCV2021_0079.jpg,"[0, 0, 0, 1]","[0, 0, 0, 116021]",1
data/data_C3/images_C3/C3_EndoCV2021_008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 98444]",1
data/data_C3/images_C3/C3_EndoCV2021_0080.jpg,"[0, 0, 1, 0]","[0, 0, 24286, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0081.jpg,"[0, 0, 0, 1]","[0, 0, 0, 91945]",1
data/data_C3/images_C3/C3_EndoCV2021_0082.jpg,"[0, 0, 1, 0]","[0, 0, 32776, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0083.jpg,"[0, 0, 0, 1]","[0, 0, 0, 60070]",1
data/data_C3/images_C3/C3_EndoCV2021_0084.jpg,"[0, 0, 0, 1]","[0, 0, 0, 171190]",1
data/data_C3/images_C3/C3_EndoCV2021_0085.jpg,"[0, 0, 1, 0]","[0, 0, 30703, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0086.jpg,"[0, 0, 0, 1]","[0, 0, 0, 73409]",1
data/data_C3/images_C3/C3_EndoCV2021_0087.jpg,"[0, 0, 0, 1]","[0, 0, 0, 70430]",1
data/data_C3/images_C3/C3_EndoCV2021_0088.jpg,"[0, 0, 1, 0]","[0, 0, 20131, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0089.jpg,"[0, 0, 0, 1]","[0, 0, 0, 358385]",1
data/data_C3/images_C3/C3_EndoCV2021_009.jpg,"[0, 0, 0, 1]","[0, 0, 0, 64533]",1
data/data_C3/images_C3/C3_EndoCV2021_0092.jpg,"[0, 0, 0, 1]","[0, 0, 0, 83766]",1
data/data_C3/images_C3/C3_EndoCV2021_0093.jpg,"[0, 0, 0, 1]","[0, 0, 0, 86571]",1
data/data_C3/images_C3/C3_EndoCV2021_0094.jpg,"[0, 0, 0, 1]","[0, 0, 0, 176606]",1
data/data_C3/images_C3/C3_EndoCV2021_0095.jpg,"[0, 0, 0, 1]","[0, 0, 0, 53923]",1
data/data_C3/images_C3/C3_EndoCV2021_0096.jpg,"[0, 0, 0, 1]","[0, 0, 0, 137890]",1
data/data_C3/images_C3/C3_EndoCV2021_0097.jpg,"[0, 0, 1, 0]","[0, 0, 10407, 0]",1
data/data_C3/images_C3/C3_EndoCV2021_0098.jpg,"[0, 0, 0, 1]","[0, 0, 0, 218122]",1
data/data_C3/images_C3/C3_EndoCV2021_0099.jpg,"[0, 0, 0, 1]","[0, 0, 0, 191956]",1
