fileList,sizeType,sizeVal,annotations
data/data_C1/images_C1/864OLCV1_100H0004.jpg,"[0, 0, 0, 1]","[0, 0, 0, 139059]",1
data/data_C1/images_C1/883OLCV1_100H0014.jpg,"[0, 0, 0, 1]","[0, 0, 0, 40599]",1
data/data_C1/images_C1/887OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 89539]",1
data/data_C1/images_C1/896OLCV1_100H0044.jpg,"[0, 0, 0, 1]","[0, 0, 0, 91910]",1
data/data_C1/images_C1/906OLCV1_100H0002.jpg,"[0, 0, 1, 0]","[0, 0, 22645, 0]",1
data/data_C1/images_C1/906OLCV1_100H0008.jpg,"[0, 0, 0, 1]","[0, 0, 0, 208170]",1
data/data_C1/images_C1/906OLCV1_100H0010.jpg,"[0, 0, 0, 1]","[0, 0, 0, 148177]",1
data/data_C1/images_C1/925OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 43764]",1
data/data_C1/images_C1/925OLCV1_100H0014.jpg,"[0, 0, 0, 1]","[0, 0, 0, 543953]",1
data/data_C1/images_C1/925OLCV1_100S0011.jpg,"[0, 0, 0, 1]","[0, 0, 0, 56761]",1
data/data_C1/images_C1/940OLCV1_100H0004.jpg,"[0, 0, 1, 0]","[0, 0, 21085, 0]",1
data/data_C1/images_C1/958OLCV1_100H0002.jpg,"[0, 0, 0, 1]","[0, 0, 0, 80774]",1
data/data_C1/images_C1/962OLCV1_100H0004.jpg,"[0, 0, 1, 0]","[0, 0, 31870, 0]",1
data/data_C1/images_C1/963OLCV1_100H0006.jpg,"[0, 0, 0, 1]","[0, 0, 0, 476423]",1
data/data_C1/images_C1/975OLCV1_100H0014.jpg,"[0, 0, 1, 0]","[0, 0, 23781, 0]",1
data/data_C1/images_C1/983OLCV1_100S0005.jpg,"[0, 0, 1, 0]","[0, 0, 24082, 0]",1
